time,RSSI1,RSSI2,RSSI3,RSSI4,RSSI5,RSSI6,RSSI7,RSSI8,RSSI9,RSSI10,state
183720,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,leave
183730,-100,-100,-100,-100,-86,-100,-100,-100,-94,-92,leave
183740,-100,-100,-100,-100,-88,-100,-100,-100,-100,-92,leave
183750,-100,-100,-82,-85,-100,-100,-100,-100,-92,-87,leave
183800,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,leave
183810,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,leave
183820,-100,-100,-100,-73,-100,-100,-100,-100,-91,-100,leave
183830,-100,-100,-100,-100,-80,-100,-100,-98,-100,-93,leave
183840,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
183850,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,leave
183800,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,leave
183810,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,leave
183820,-100,-100,-100,-73,-100,-100,-100,-100,-91,-100,leave
183830,-100,-100,-100,-100,-80,-100,-100,-98,-100,-93,leave
183840,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
183850,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,leave
183900,-100,-100,-76,-100,-100,-100,-100,-76,-91,-100,leave
183910,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
183920,-100,-100,-71,-86,-100,-100,-100,-100,-93,-100,leave
183930,-100,-100,-100,-100,-100,-100,-100,-92,-93,-93,leave
183940,-100,-100,-100,-100,-100,-100,-100,-96,-100,-92,leave
183950,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
101300,-100,-100,-94,-84,-100,-100,-100,-100,-61,-72,stay
101310,-100,-100,-100,-100,-100,-100,-76,-73,-61,-72,stay
101320,-100,-100,-100,-100,-100,-100,-74,-71,-65,-71,stay
101330,-100,-100,-94,-100,-73,-100,-100,-71,-63,-100,stay
101340,-100,-100,-100,-100,-100,-100,-71,-69,-60,-78,stay
101350,-100,-100,-100,-87,-100,-78,-100,-67,-63,-72,stay
101400,-100,-100,-100,-100,-76,-100,-75,-100,-60,-68,stay
101410,-100,-100,-100,-100,-75,-100,-100,-68,-100,-70,stay
101420,-100,-100,-100,-100,-100,-100,-100,-64,-62,-69,stay
101430,-100,-100,-100,-86,-73,-100,-74,-100,-100,-69,stay
101440,-100,-100,-100,-83,-74,-100,-100,-68,-61,-67,stay
102050,-100,-100,-100,-100,-75,-80,-74,-76,-75,-100,stay
183900,-100,-100,-76,-100,-100,-100,-100,-76,-91,-100,leave
183910,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
183920,-100,-100,-71,-86,-100,-100,-100,-100,-93,-100,leave
183930,-100,-100,-100,-100,-100,-100,-100,-92,-93,-93,leave
183940,-100,-100,-100,-100,-100,-100,-100,-96,-100,-92,leave
183950,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
184000,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,leave
184010,-100,-100,-75,-100,-80,-100,-100,-94,-92,-92,leave
184020,-100,-100,-100,-100,-100,-94,-100,-93,-93,-91,leave
184030,-100,-100,-83,-83,-100,-100,-100,-100,-93,-94,leave
184040,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,leave
184050,-100,-100,-100,-100,-85,-100,-100,-97,-93,-92,leave
184000,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,leave
184010,-100,-100,-75,-100,-80,-100,-100,-94,-92,-92,leave
184020,-100,-100,-100,-100,-100,-94,-100,-93,-93,-91,leave
184030,-100,-100,-83,-83,-100,-100,-100,-100,-93,-94,leave
184040,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,leave
184050,-100,-100,-100,-100,-85,-100,-100,-97,-93,-92,leave
184100,-100,-100,-72,-100,-85,-100,-100,-100,-100,-92,leave
184110,-100,-95,-100,-100,-87,-83,-100,-100,-100,-100,leave
184120,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,leave
184130,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
184140,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,leave
184150,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,leave
184100,-100,-100,-72,-100,-85,-100,-100,-100,-100,-92,leave
184110,-100,-95,-100,-100,-87,-83,-100,-100,-100,-100,leave
184120,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,leave
184130,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
184140,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,leave
184150,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,leave
184200,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,leave
184210,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,leave
184220,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
184230,-100,-100,-100,-100,-100,-100,-100,-92,-100,-86,leave
184240,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
184250,-100,-100,-100,-100,-87,-100,-100,-100,-94,-90,leave
184200,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,leave
184210,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,leave
184220,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
184230,-100,-100,-100,-100,-100,-100,-100,-92,-100,-86,leave
184240,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
184250,-100,-100,-100,-100,-87,-100,-100,-100,-94,-90,leave
184300,-100,-100,-68,-78,-100,-100,-100,-94,-100,-100,leave
184310,-100,-97,-100,-100,-81,-100,-100,-95,-84,-91,leave
184320,-100,-100,-70,-100,-100,-100,-100,-100,-94,-94,leave
184330,-100,-100,-100,-100,-100,-100,-100,-95,-100,-83,leave
184340,-100,-100,-81,-84,-100,-100,-100,-100,-91,-90,leave
184350,-100,-100,-100,-100,-100,-100,-100,-95,-92,-93,leave
184300,-100,-100,-68,-78,-100,-100,-100,-94,-100,-100,leave
184310,-100,-97,-100,-100,-81,-100,-100,-95,-84,-91,leave
184320,-100,-100,-70,-100,-100,-100,-100,-100,-94,-94,leave
184330,-100,-100,-100,-100,-100,-100,-100,-95,-100,-83,leave
184340,-100,-100,-81,-84,-100,-100,-100,-100,-91,-90,leave
184350,-100,-100,-100,-100,-100,-100,-100,-95,-92,-93,leave
184400,-100,-100,-100,-100,-84,-100,-100,-100,-92,-100,leave
184410,-100,-100,-100,-82,-87,-100,-100,-100,-100,-100,leave
184420,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,leave
184430,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,leave
184440,-100,-100,-100,-100,-84,-100,-100,-100,-100,-90,leave
184450,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,leave
184400,-100,-100,-100,-100,-84,-100,-100,-100,-92,-100,leave
184410,-100,-100,-100,-82,-87,-100,-100,-100,-100,-100,leave
184420,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,leave
184430,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,leave
184440,-100,-100,-100,-100,-84,-100,-100,-100,-100,-90,leave
184450,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,leave
184500,-100,-100,-80,-100,-100,-97,-100,-100,-100,-96,leave
184510,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
184520,-100,-100,-100,-100,-100,-100,-100,-94,-93,-100,leave
184530,-100,-100,-100,-100,-84,-100,-100,-93,-100,-91,leave
184540,-100,-100,-100,-74,-100,-100,-100,-100,-92,-84,leave
184550,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,leave
184500,-100,-100,-80,-100,-100,-97,-100,-100,-100,-96,leave
184510,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
184520,-100,-100,-100,-100,-100,-100,-100,-94,-93,-100,leave
184530,-100,-100,-100,-100,-84,-100,-100,-93,-100,-91,leave
184540,-100,-100,-100,-74,-100,-100,-100,-100,-92,-84,leave
184550,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,leave
184600,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,leave
184610,-100,-100,-68,-100,-100,-100,-100,-93,-100,-100,leave
184620,-100,-100,-100,-85,-100,-100,-100,-97,-91,-78,leave
184630,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
184640,-100,-100,-100,-100,-100,-100,-100,-100,-95,-95,leave
184650,-100,-100,-100,-100,-81,-96,-100,-100,-100,-95,leave
184600,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,leave
184610,-100,-100,-68,-100,-100,-100,-100,-93,-100,-100,leave
184620,-100,-100,-100,-85,-100,-100,-100,-97,-91,-78,leave
184630,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
184640,-100,-100,-100,-100,-100,-100,-100,-100,-95,-95,leave
184650,-100,-100,-100,-100,-81,-96,-100,-100,-100,-95,leave
184700,-100,-100,-76,-100,-100,-100,-100,-91,-100,-100,leave
184710,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,leave
184720,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,leave
184730,-100,-100,-100,-100,-100,-100,-100,-94,-96,-91,leave
184740,-100,-97,-100,-100,-85,-100,-100,-100,-100,-89,leave
184750,-100,-100,-69,-100,-100,-100,-100,-81,-100,-100,leave
184700,-100,-100,-76,-100,-100,-100,-100,-91,-100,-100,leave
184710,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,leave
184720,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,leave
184730,-100,-100,-100,-100,-100,-100,-100,-94,-96,-91,leave
184740,-100,-97,-100,-100,-85,-100,-100,-100,-100,-89,leave
184750,-100,-100,-69,-100,-100,-100,-100,-81,-100,-100,leave
184800,-100,-100,-100,-76,-100,-100,-100,-100,-100,-92,leave
184810,-100,-100,-100,-100,-85,-100,-100,-100,-93,-87,leave
184820,-100,-100,-100,-100,-87,-100,-100,-100,-100,-86,leave
184830,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,leave
184840,-100,-100,-82,-100,-86,-10,-100,-97,-100,-91,leave
184850,-100,-100,-100,-100,-86,-100,-100,-93,-84,-92,leave
184800,-100,-100,-100,-76,-100,-100,-100,-100,-100,-92,leave
184810,-100,-100,-100,-100,-85,-100,-100,-100,-93,-87,leave
184820,-100,-100,-100,-100,-87,-100,-100,-100,-100,-86,leave
184830,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,leave
184840,-100,-100,-82,-100,-86,-10,-100,-97,-100,-91,leave
184850,-100,-100,-100,-100,-86,-100,-100,-93,-84,-92,leave
184900,-100,-100,-100,-77,-83,-100,-100,-100,-91,-89,leave
184910,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
184920,-100,-100,-100,-100,-100,-100,-100,-100,-97,-84,leave
184930,-100,-100,-80,-100,-100,-97,-100,-100,-92,-92,leave
184940,-100,-100,-100,-100,-82,-100,-100,-100,-93,-100,leave
184950,-100,-100,-100,-100,-81,-100,-100,-100,-100,-86,leave
101400,-100,-100,-100,-100,-76,-100,-75,-100,-60,-68,stay
101410,-100,-100,-100,-100,-75,-100,-100,-68,-100,-70,stay
101420,-100,-100,-100,-100,-100,-100,-100,-64,-62,-69,stay
101430,-100,-100,-100,-86,-73,-100,-74,-100,-100,-69,stay
101440,-100,-100,-100,-83,-74,-100,-100,-68,-61,-67,stay
102050,-100,-100,-100,-100,-75,-80,-74,-76,-75,-100,stay
102100,-100,-100,-100,-82,-74,-100,-76,-100,-63,-100,stay
102110,-100,-100,-93,-100,-100,-100,-100,-70,-71,-75,stay
102120,-100,-100,-100,-81,-100,-76,-100,-75,-64,-100,stay
102130,-100,-100,-100,-100,-100,-100,-69,-74,-66,-78,stay
102140,-100,-100,-100,-100,-76,-100,-74,-100,-63,-74,stay
102150,-100,-100,-100,-100,-100,-100,-74,-68,-62,-100,stay
184900,-100,-100,-100,-77,-83,-100,-100,-100,-91,-89,leave
184910,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
184920,-100,-100,-100,-100,-100,-100,-100,-100,-97,-84,leave
184930,-100,-100,-80,-100,-100,-97,-100,-100,-92,-92,leave
184940,-100,-100,-100,-100,-82,-100,-100,-100,-93,-100,leave
184950,-100,-100,-100,-100,-81,-100,-100,-100,-100,-86,leave
185000,-100,-100,-69,-100,-87,-100,-100,-100,-100,-90,leave
185010,-100,-100,-100,-100,-100,-100,-100,-100,-94,-92,leave
185020,-100,-100,-81,-100,-100,-100,-100,-100,-93,-100,leave
185030,-100,-100,-100,-100,-82,-100,-100,-96,-100,-95,leave
185040,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,leave
185050,-100,-100,-71,-82,-100,-100,-100,-100,-100,-100,leave
185000,-100,-100,-69,-100,-87,-100,-100,-100,-100,-90,leave
185010,-100,-100,-100,-100,-100,-100,-100,-100,-94,-92,leave
185020,-100,-100,-81,-100,-100,-100,-100,-100,-93,-100,leave
185030,-100,-100,-100,-100,-82,-100,-100,-96,-100,-95,leave
185040,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,leave
185050,-100,-100,-71,-82,-100,-100,-100,-100,-100,-100,leave
185100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
185110,-100,-100,-79,-76,-100,-100,-100,-100,-100,-100,leave
185120,-100,-86,-100,-100,-86,-96,-100,-91,-100,-96,leave
185130,-100,-100,-100,-76,-100,-100,-100,-100,-92,-93,leave
185140,-100,-100,-100,-100,-100,-95,-100,-100,-93,-100,leave
185150,-100,-100,-68,-100,-86,-85,-100,-94,-100,-100,leave
185100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
185110,-100,-100,-79,-76,-100,-100,-100,-100,-100,-100,leave
185120,-100,-86,-100,-100,-86,-96,-100,-91,-100,-96,leave
185130,-100,-100,-100,-76,-100,-100,-100,-100,-92,-93,leave
185140,-100,-100,-100,-100,-100,-95,-100,-100,-93,-100,leave
185150,-100,-100,-68,-100,-86,-85,-100,-94,-100,-100,leave
185200,-100,-100,-100,-73,-83,-100,-100,-94,-93,-92,leave
185210,-100,-100,-68,-75,-100,-100,-100,-100,-93,-91,leave
185220,-100,-100,-82,-87,-87,-97,-100,-82,-100,-100,leave
185230,-100,-100,-100,-100,-100,-100,-100,-100,-92,-83,leave
185240,-100,-100,-100,-100,-100,-100,-100,-95,-95,-84,leave
185250,-100,-100,-100,-75,-82,-100,-100,-100,-100,-100,leave
185200,-100,-100,-100,-73,-83,-100,-100,-94,-93,-92,leave
185210,-100,-100,-68,-75,-100,-100,-100,-100,-93,-91,leave
185220,-100,-100,-82,-87,-87,-97,-100,-82,-100,-100,leave
185230,-100,-100,-100,-100,-100,-100,-100,-100,-92,-83,leave
185240,-100,-100,-100,-100,-100,-100,-100,-95,-95,-84,leave
185250,-100,-100,-100,-75,-82,-100,-100,-100,-100,-100,leave
185300,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,leave
185310,-100,-100,-67,-100,-100,-100,-100,-100,-93,-92,leave
185320,-100,-100,-100,-76,-100,-100,-100,-100,-91,-100,leave
185330,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,leave
185340,-100,-100,-100,-100,-85,-94,-100,-94,-100,-100,leave
185350,-100,-100,-100,-100,-84,-100,-100,-82,-100,-93,leave
185300,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,leave
185310,-100,-100,-67,-100,-100,-100,-100,-100,-93,-92,leave
185320,-100,-100,-100,-76,-100,-100,-100,-100,-91,-100,leave
185330,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,leave
185340,-100,-100,-100,-100,-85,-94,-100,-94,-100,-100,leave
185350,-100,-100,-100,-100,-84,-100,-100,-82,-100,-93,leave
185400,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,leave
185410,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
185420,-100,-100,-100,-100,-100,-100,-100,-100,-92,-91,leave
185430,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,leave
185440,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,leave
185450,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
185400,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,leave
185410,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
185420,-100,-100,-100,-100,-100,-100,-100,-100,-92,-91,leave
185430,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,leave
185440,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,leave
185450,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
185500,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
185510,-100,-93,-100,-100,-100,-100,-100,-94,-100,-100,leave
185520,-100,-100,-100,-75,-88,-100,-100,-92,-93,-84,leave
185530,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,leave
185540,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
185550,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
185500,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
185510,-100,-93,-100,-100,-100,-100,-100,-94,-100,-100,leave
185520,-100,-100,-100,-75,-88,-100,-100,-92,-93,-84,leave
185530,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,leave
185540,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
185550,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
185600,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,leave
185610,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
185620,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,leave
185630,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,leave
185640,-100,-96,-100,-100,-100,-100,-100,-92,-94,-94,leave
185650,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,leave
185600,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,leave
185610,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
185620,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,leave
185630,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,leave
185640,-100,-96,-100,-100,-100,-100,-100,-92,-94,-94,leave
185650,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,leave
185700,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,leave
185710,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
185720,-100,-96,-100,-100,-100,-100,-100,-100,-100,-93,leave
185730,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,leave
185740,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,leave
185750,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
185700,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,leave
185710,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
185720,-100,-96,-100,-100,-100,-100,-100,-100,-100,-93,leave
185730,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,leave
185740,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,leave
185750,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
185800,-100,-98,-100,-100,-100,-100,-100,-100,-100,-100,leave
185810,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,leave
185820,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
185830,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,leave
185840,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
185850,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,leave
185800,-100,-98,-100,-100,-100,-100,-100,-100,-100,-100,leave
185810,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,leave
185820,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
185830,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,leave
185840,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
185850,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,leave
185900,-100,-100,-100,-100,-84,-100,-100,-100,-100,-89,leave
185910,-100,-100,-70,-76,-100,-100,-100,-100,-94,-89,leave
185920,-100,-100,-100,-100,-100,-100,-100,-100,-90,-87,leave
185930,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,leave
185940,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
185950,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
102100,-100,-100,-100,-82,-74,-100,-76,-100,-63,-100,stay
102110,-100,-100,-93,-100,-100,-100,-100,-70,-71,-75,stay
102120,-100,-100,-100,-81,-100,-76,-100,-75,-64,-100,stay
102130,-100,-100,-100,-100,-100,-100,-69,-74,-66,-78,stay
102140,-100,-100,-100,-100,-76,-100,-74,-100,-63,-74,stay
102150,-100,-100,-100,-100,-100,-100,-74,-68,-62,-100,stay
102200,-100,-100,-100,-100,-75,-76,-73,-66,-65,-72,stay
102210,-100,-100,-100,-100,-100,-100,-75,-72,-64,-100,stay
102220,-100,-100,-100,-100,-100,-100,-75,-70,-64,-65,stay
102230,-100,-100,-100,-100,-100,-100,-75,-100,-60,-67,stay
102240,-100,-100,-100,-100,-100,-100,-74,-75,-67,-100,stay
102250,-100,-100,-100,-100,-100,-100,-74,-73,-100,-73,stay
185900,-100,-100,-100,-100,-84,-100,-100,-100,-100,-89,leave
185910,-100,-100,-70,-76,-100,-100,-100,-100,-94,-89,leave
185920,-100,-100,-100,-100,-100,-100,-100,-100,-90,-87,leave
185930,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,leave
185940,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
185950,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
190000,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
190010,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,leave
190020,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,leave
190030,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
190040,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,leave
190050,-100,-100,-100,-100,-100,-97,-100,-100,-100,-93,leave
190000,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
190010,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,leave
190020,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,leave
190030,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
190040,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,leave
190050,-100,-100,-100,-100,-100,-97,-100,-100,-100,-93,leave
190100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,leave
190110,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
190120,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
190130,-100,-100,-100,-85,-100,-100,-100,-100,-95,-100,leave
190140,-100,-100,-82,-100,-100,-97,-100,-100,-100,-100,leave
190150,-100,-100,-100,-86,-100,-100,-100,-92,-100,-100,leave
190100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,leave
190110,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
190120,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
190130,-100,-100,-100,-85,-100,-100,-100,-100,-95,-100,leave
190140,-100,-100,-82,-100,-100,-97,-100,-100,-100,-100,leave
190150,-100,-100,-100,-86,-100,-100,-100,-92,-100,-100,leave
190200,-100,-100,-100,-100,-86,-100,-100,-95,-92,-92,leave
190210,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,leave
190220,-100,-100,-100,-100,-84,-95,-100,-100,-100,-100,leave
190230,-100,-100,-100,-100,-100,-94,-100,-100,-100,-91,leave
190240,-100,-98,-100,-100,-100,-100,-100,-100,-100,-88,leave
190250,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
190200,-100,-100,-100,-100,-86,-100,-100,-95,-92,-92,leave
190210,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,leave
190220,-100,-100,-100,-100,-84,-95,-100,-100,-100,-100,leave
190230,-100,-100,-100,-100,-100,-94,-100,-100,-100,-91,leave
190240,-100,-98,-100,-100,-100,-100,-100,-100,-100,-88,leave
190250,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
190300,-100,-100,-82,-100,-100,-97,-100,-100,-100,-100,leave
190310,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
190320,-100,-100,-82,-100,-100,-100,-100,-100,-95,-93,leave
190330,-100,-100,-80,-77,-100,-95,-100,-100,-92,-100,leave
190340,-100,-99,-100,-100,-100,-100,-100,-100,-100,-95,leave
190350,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,leave
190300,-100,-100,-82,-100,-100,-97,-100,-100,-100,-100,leave
190310,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,leave
190320,-100,-100,-82,-100,-100,-100,-100,-100,-95,-93,leave
190330,-100,-100,-80,-77,-100,-95,-100,-100,-92,-100,leave
190340,-100,-99,-100,-100,-100,-100,-100,-100,-100,-95,leave
190350,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,leave
