Datetime,Real_state,Predicted_state_cgr,Predicted_state_cg
2025-05-24 18:32:00,outside,outside,outside
2025-05-24 18:33:00,outside,outside,outside
2025-05-24 18:34:00,outside,outside,outside
2025-05-24 18:35:00,outside,outside,outside
2025-05-24 18:36:00,outside,outside,outside
2025-05-24 18:37:00,outside,outside,outside
2025-05-24 18:39:00,outside,outside,outside
2025-05-24 18:40:00,outside,outside,outside
2025-05-24 18:41:00,outside,outside,outside
2025-05-24 18:42:00,outside,outside,outside
2025-05-24 18:43:00,outside,outside,outside
2025-05-24 18:44:00,outside,outside,outside
2025-05-24 18:46:00,outside,outside,outside
2025-05-24 18:47:00,outside,outside,outside
2025-05-24 18:48:00,outside,outside,outside
2025-05-24 18:49:00,outside,outside,outside
2025-05-24 18:50:00,outside,outside,outside
2025-05-24 18:51:00,outside,outside,outside
2025-05-24 18:53:00,outside,outside,outside
2025-05-24 18:54:00,outside,outside,outside
2025-05-24 18:55:00,outside,outside,outside
2025-05-24 18:56:00,outside,outside,outside
2025-05-24 18:57:00,outside,outside,outside
2025-05-24 18:59:00,outside,outside,outside
2025-05-24 19:00:00,outside,outside,outside
2025-05-24 19:01:00,outside,outside,outside
2025-05-24 19:02:00,outside,outside,outside
2025-05-24 19:03:00,outside,outside,outside
2025-05-24 19:04:00,outside,outside,outside
2025-05-24 19:06:00,outside,outside,outside
2025-05-24 19:07:00,outside,outside,outside
2025-05-24 19:08:00,outside,outside,outside
2025-05-24 19:09:00,outside,outside,outside
2025-05-24 19:10:00,outside,outside,outside
2025-05-24 19:11:00,outside,outside,outside
2025-05-24 19:13:00,outside,outside,outside
2025-05-24 19:14:00,outside,outside,outside
2025-05-24 19:15:00,outside,outside,outside
2025-05-24 19:16:00,outside,outside,outside
2025-05-24 19:17:00,outside,outside,outside
2025-05-24 19:18:00,outside,outside,outside
2025-05-24 19:20:00,outside,outside,outside
2025-05-24 19:21:00,outside,outside,outside
2025-05-24 19:22:00,outside,outside,outside
2025-05-24 19:23:00,outside,outside,outside
2025-05-24 19:24:00,outside,outside,outside
2025-05-24 19:26:00,outside,outside,outside
2025-05-24 19:27:00,outside,outside,outside
2025-05-24 19:28:00,outside,outside,outside
2025-05-24 19:29:00,outside,outside,outside
2025-05-24 19:30:00,outside,outside,outside
2025-05-24 19:31:00,outside,outside,outside
2025-05-24 19:33:00,outside,outside,outside
2025-05-24 19:34:00,outside,outside,outside
2025-05-24 19:35:00,outside,outside,outside
2025-05-24 19:36:00,outside,outside,outside
2025-05-24 19:37:00,outside,outside,outside
2025-05-24 19:38:00,outside,outside,outside
2025-05-24 19:40:00,outside,outside,outside
2025-05-24 19:41:00,outside,outside,outside
2025-05-24 19:42:00,outside,outside,outside
2025-05-24 19:43:00,outside,outside,outside
2025-05-24 19:44:00,outside,outside,outside
2025-05-24 19:46:00,outside,outside,outside
2025-05-24 19:47:00,outside,outside,outside
2025-05-24 19:48:00,outside,outside,outside
2025-05-24 19:49:00,outside,outside,outside
2025-05-24 19:50:00,outside,outside,outside
2025-05-24 19:51:00,outside,outside,outside
2025-05-24 19:53:00,outside,outside,outside
2025-05-24 19:54:00,outside,outside,outside
2025-05-24 19:55:00,outside,outside,outside
2025-05-24 19:56:00,outside,outside,outside
2025-05-24 19:57:00,outside,outside,outside
2025-05-24 19:59:00,outside,outside,outside
2025-05-24 20:00:00,outside,outside,outside
